classname ; numberOfVersionsUntil: ; numberOfFixesUntil: ; numberOfRefactoringsUntil: ; numberOfAuthorsUntil: ; linesAddedUntil: ; maxLinesAddedUntil: ; avgLinesAddedUntil: ; linesRemovedUntil: ; maxLinesRemovedUntil: ; avgLinesRemovedUntil: ; codeChurnUntil: ; maxCodeChurnUntil: ; avgCodeChurnUntil: ; ageWithRespectTo: ; weightedAgeWithRespectTo: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::apache::lucene::analysis::cn::ChineseTokenizer ; 4 ; 0 ; 0 ; 2 ; 4 ; 1 ; 1.0 ; 4 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 250.143 ; 4.53571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::wikipedia::analysis::WikipediaTokenizer ; 7 ; 0 ; 0 ; 2 ; 197.0 ; 123.0 ; 28.1429 ; 32.0 ; 21.0 ; 4.57143 ; 165.0 ; 115.0 ; 23.5714 ; 39.7143 ; 7.70631 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedTermDocs ; 2 ; 0 ; 0 ; 2 ; 1.0 ; 1 ; 0.5 ; 6.0 ; 5.0 ; 3.0 ; -5.0 ; 0 ; -2.5 ; 29.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldProcessorPerThread ; 2 ; 0 ; 1 ; 1 ; 3.0 ; 2.0 ; 1.5 ; 3.0 ; 2.0 ; 1.5 ; 0.0 ; 0.0 ; 0.0 ; 11.7143 ; 1.71429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::UserInputQueryBuilder ; 5 ; 0 ; 0 ; 2 ; 61.0 ; 30.0 ; 12.2 ; 11.0 ; 4.0 ; 2.2 ; 50.0 ; 26.0 ; 10.0 ; 136.571 ; 91.6066 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ru::RussianStemFilter ; 5 ; 0 ; 0 ; 2 ; 5 ; 1 ; 1.0 ; 5 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 316.286 ; 24.7429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::shingle::ShingleFilter ; 3 ; 1 ; 0 ; 3 ; 43.0 ; 38.0 ; 14.3333 ; 30.0 ; 25.0 ; 10.0 ; 13.0 ; 13.0 ; 4.33333 ; 27.5714 ; 18.8306 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldConsumer ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::hyphenation::CharVector ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 20.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FilterManager ; 3 ; 0 ; 0 ; 2 ; 1.0 ; 1 ; 0.333333 ; 2.0 ; 1.0 ; 0.666667 ; -1.0 ; 0.0 ; -0.333333 ; 78.2857 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PhraseQuery ; 27 ; 6 ; 0 ; 9 ; 352.0 ; 113.0 ; 13.037 ; 216.0 ; 51.0 ; 8.0 ; 136.0 ; 68.0 ; 5.03704 ; 368.143 ; 127.543 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermsHashConsumer ; 2 ; 0 ; 1 ; 1 ; 1.0 ; 1 ; 0.5 ; 3.0 ; 2.0 ; 1.5 ; -2.0 ; 0 ; -1.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::BooleanQueryTst ; 2 ; 0 ; 0 ; 2 ; 20.0 ; 18.0 ; 10.0 ; 2.0 ; 2.0 ; 1.0 ; 18.0 ; 18.0 ; 9.0 ; 151.143 ; 73.4143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::KeepOnlyLastCommitDeletionPolicy ; 2 ; 0 ; 0 ; 1 ; 2.0 ; 1.0 ; 1.0 ; 2.0 ; 1.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 82.1429 ; 25.6429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::BooleanScorer ; 17 ; 2 ; 0 ; 6 ; 247.0 ; 66.0 ; 14.5294 ; 179.0 ; 51.0 ; 10.5294 ; 68.0 ; 40.0 ; 4.0 ; 368.143 ; 142.315 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FieldCacheImpl ; 21 ; 4 ; 1 ; 9 ; 481.0 ; 121.0 ; 22.9048 ; 349.0 ; 122.0 ; 16.619 ; 132.0 ; 90.0 ; 6.28571 ; 229.0 ; 117.646 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedTermFreqVector ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 29.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldConsumerPerField ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::RepSumByPrefTask ; 3 ; 0 ; 0 ; 2 ; 125.0 ; 90.0 ; 41.6667 ; 93.0 ; 90.0 ; 31.0 ; 32.0 ; 32.0 ; 10.6667 ; 90.5714 ; 10.7291 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FormatPostingsPositionsWriter ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FieldsReader ; 43 ; 6 ; 1 ; 10 ; 1011.0 ; 273.0 ; 23.5116 ; 491.0 ; 73.0 ; 11.4186 ; 520.0 ; 200.0 ; 12.093 ; 368.143 ; 243.808 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::GCJDirectory ; 4 ; 0 ; 0 ; 3 ; 14.0 ; 7.0 ; 3.5 ; 8.0 ; 5.0 ; 2.0 ; 6.0 ; 6.0 ; 1.5 ; 211.286 ; 49.398 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::SuggestWord ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 205.143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::SpanTermBuilder ; 3 ; 0 ; 0 ; 1 ; 23.0 ; 16.0 ; 7.66667 ; 15.0 ; 13.0 ; 5.0 ; 8.0 ; 15.0 ; 2.66667 ; 136.571 ; 33.441 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::utils::Algorithm ; 6 ; 1 ; 0 ; 3 ; 307.0 ; 258.0 ; 51.1667 ; 269.0 ; 258.0 ; 44.8333 ; 38.0 ; 25.0 ; 6.33333 ; 90.5714 ; 13.3076 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::CachingWrapperFilterHelper ; 3 ; 0 ; 0 ; 2 ; 4.0 ; 3.0 ; 1.33333 ; 4.0 ; 3.0 ; 1.33333 ; 0.0 ; 0.0 ; 0.0 ; 78.2857 ; 32.0357 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::RussianStemmer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::db::Block ; 3 ; 0 ; 0 ; 1 ; 3 ; 1 ; 1.0 ; 3 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 247.0 ; 24.2381 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::HitCollector ; 9 ; 1 ; 0 ; 6 ; 44.0 ; 13.0 ; 4.88889 ; 68.0 ; 51.0 ; 7.55556 ; -24.0 ; 6.0 ; -2.66667 ; 368.143 ; 125.64 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorMapper ; 2 ; 0 ; 0 ; 1 ; 14.0 ; 13.0 ; 7.0 ; 1.0 ; 1 ; 0.5 ; 13.0 ; 13.0 ; 6.5 ; 63.2857 ; 13.6633 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::OpenBitSet ; 4 ; 3 ; 0 ; 3 ; 6.0 ; 3.0 ; 1.5 ; 6.0 ; 3.0 ; 1.5 ; 0.0 ; 0.0 ; 0.0 ; 35.5714 ; 25.381 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::ReadTokensTask ; 2 ; 0 ; 0 ; 1 ; 4.0 ; 3.0 ; 2.0 ; 4.0 ; 3.0 ; 2.0 ; 0.0 ; 0.0 ; 0.0 ; 62.0 ; 0.964286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::je::Block ; 3 ; 0 ; 0 ; 3 ; 8.0 ; 6.0 ; 2.66667 ; 8.0 ; 5.0 ; 2.66667 ; 0.0 ; 1.0 ; 0.0 ; 143.857 ; 50.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::StringHelper ; 4 ; 0 ; 0 ; 4 ; 47.0 ; 24.0 ; 11.75 ; 13.0 ; 6.0 ; 3.25 ; 34.0 ; 18.0 ; 8.5 ; 241.714 ; 93.3435 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::ListSearcherSimulator ; 3 ; 0 ; 0 ; 3 ; 11.0 ; 9.0 ; 3.66667 ; 9.0 ; 5.0 ; 3.0 ; 2.0 ; 4.0 ; 0.666667 ; 187.0 ; 58.4286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::html::Tags ; 5 ; 1 ; 0 ; 4 ; 40.0 ; 15.0 ; 8.0 ; 65.0 ; 50.0 ; 13.0 ; -25.0 ; 12.0 ; -5.0 ; 254.429 ; 30.4929 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SetPropTask ; 3 ; 0 ; 0 ; 2 ; 67.0 ; 57.0 ; 22.3333 ; 59.0 ; 57.0 ; 19.6667 ; 8.0 ; 8.0 ; 2.66667 ; 90.5714 ; 10.887 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::LockVerifyServer ; 2 ; 1 ; 0 ; 2 ; 1.0 ; 1 ; 0.5 ; 3.0 ; 2.0 ; 1.5 ; -2.0 ; 0 ; -1.0 ; 53.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::payloads::TokenOffsetPayloadTokenFilter ; 2 ; 0 ; 1 ; 2 ; 21.0 ; 13.0 ; 10.5 ; 53.0 ; 46.0 ; 26.5 ; -32.0 ; 1.0 ; -16.0 ; 42.2857 ; 13.4422 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::SpanScorer ; 8 ; 2 ; 0 ; 5 ; 66.0 ; 23.0 ; 8.25 ; 48.0 ; 22.0 ; 6.0 ; 18.0 ; 16.0 ; 2.25 ; 244.714 ; 106.316 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::MultiLevelSkipListReader ; 3 ; 1 ; 0 ; 1 ; 277.0 ; 273.0 ; 92.3333 ; 275.0 ; 273.0 ; 91.6667 ; 2.0 ; 2.0 ; 0.666667 ; 70.8571 ; 50.0469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocumentsWriterThreadState ; 5 ; 0 ; 1 ; 1 ; 36.0 ; 19.0 ; 7.2 ; 705.0 ; 688.0 ; 141.0 ; -669.0 ; 6.0 ; -133.8 ; 30.0 ; 8.69048 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::document::LoadFirstFieldSelector ; 3 ; 1 ; 0 ; 2 ; 42.0 ; 28.0 ; 14.0 ; 35.0 ; 28.0 ; 11.6667 ; 7.0 ; 7.0 ; 2.33333 ; 121.571 ; 67.619 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PrefixFilter ; 5 ; 0 ; 0 ; 3 ; 36.0 ; 18.0 ; 7.2 ; 3.0 ; 1.0 ; 0.6 ; 33.0 ; 18.0 ; 6.6 ; 104.857 ; 48.3968 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorsTermsWriter ; 2 ; 0 ; 1 ; 1 ; 1.0 ; 1 ; 0.5 ; 2.0 ; 1.0 ; 1.0 ; -1.0 ; 0 ; -0.5 ; 11.7143 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::Driver ; 3 ; 1 ; 0 ; 2 ; 2.0 ; 1.0 ; 0.666667 ; 2.0 ; 1.0 ; 0.666667 ; 0.0 ; 0.0 ; 0.0 ; 99.0 ; 9.85714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::quality::utils::SubmissionReport ; 2 ; 0 ; 0 ; 1 ; 14.0 ; 13.0 ; 7.0 ; 4.0 ; 3.0 ; 2.0 ; 10.0 ; 10.0 ; 5.0 ; 62.7143 ; 21.2245 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedTerm ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 29.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::FieldSetting ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 14.5714 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentReader ; 76 ; 8 ; 2 ; 13 ; 1663.0 ; 357.0 ; 21.8816 ; 837.0 ; 80.0 ; 11.0132 ; 826.0 ; 285.0 ; 10.8684 ; 368.143 ; 231.52 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTravRetLoadFieldSelectorTask ; 6 ; 4 ; 0 ; 3 ; 33.0 ; 14.0 ; 5.5 ; 12.0 ; 6.0 ; 2.0 ; 21.0 ; 9.0 ; 3.5 ; 80.7143 ; 4.0303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::standard::ReutersQueries ; 3 ; 0 ; 0 ; 2 ; 7.0 ; 6.0 ; 2.33333 ; 7.0 ; 6.0 ; 2.33333 ; 0.0 ; 0.0 ; 0.0 ; 99.0 ; 33.551 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::parser::TokenMgrError ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 170.143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FormatPostingsDocsWriter ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::db::File ; 3 ; 0 ; 0 ; 1 ; 3 ; 1 ; 1.0 ; 3 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 247.0 ; 24.2381 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentInfo ; 20 ; 2 ; 0 ; 6 ; 810.0 ; 287.0 ; 40.5 ; 196.0 ; 53.0 ; 9.8 ; 614.0 ; 287.0 ; 30.7 ; 368.143 ; 284.59 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::ReadOnlyMultiSegmentReader ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::StoredFieldsWriter ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::CorePlusExtensionsParser ; 5 ; 0 ; 0 ; 1 ; 42.0 ; 21.0 ; 8.4 ; 5.0 ; 3.0 ; 1.0 ; 37.0 ; 18.0 ; 7.4 ; 136.571 ; 73.9796 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::RawPostingList ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::ReadTask ; 7 ; 1 ; 0 ; 3 ; 312.0 ; 144.0 ; 44.5714 ; 197.0 ; 144.0 ; 28.1429 ; 115.0 ; 75.0 ; 16.4286 ; 90.5714 ; 30.6049 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::SimpleDocMaker ; 6 ; 1 ; 0 ; 3 ; 105.0 ; 69.0 ; 17.5 ; 258.0 ; 166.0 ; 43.0 ; -153.0 ; 4.0 ; -25.5 ; 90.5714 ; 13.0667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::NIOFSDirectory ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 5.57143 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FreqProxTermsWriterPerField ; 2 ; 0 ; 1 ; 1 ; 50.0 ; 49.0 ; 25.0 ; 22.0 ; 21.0 ; 11.0 ; 28.0 ; 28.0 ; 14.0 ; 11.7143 ; 2.52 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::IndexHTML ; 11 ; 2 ; 0 ; 6 ; 87.0 ; 46.0 ; 7.90909 ; 121.0 ; 51.0 ; 11.0 ; -34.0 ; 3.0 ; -3.09091 ; 349.571 ; 164.714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::nl::DutchStemFilter ; 3 ; 0 ; 0 ; 2 ; 3 ; 1 ; 1.0 ; 3 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 239.143 ; 0.238095 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IndexFileDeleter ; 23 ; 2 ; 1 ; 4 ; 792.0 ; 405.0 ; 34.4348 ; 356.0 ; 203.0 ; 15.4783 ; 436.0 ; 202.0 ; 18.9565 ; 98.7143 ; 25.8036 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::KpStemmer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
lucli::Lucli ; 4 ; 2 ; 0 ; 2 ; 4 ; 1 ; 1.0 ; 4 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 251.857 ; 17.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ar::ArabicStemmer ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldProcessorPerField ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::LetterTokenizer ; 5 ; 1 ; 0 ; 3 ; 28.0 ; 13.0 ; 5.6 ; 102.0 ; 51.0 ; 20.4 ; -74.0 ; 1.0 ; -14.8 ; 368.143 ; 124.041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::SimpleTerm ; 3 ; 0 ; 0 ; 3 ; 13.0 ; 6.0 ; 4.33333 ; 10.0 ; 5.0 ; 3.33333 ; 3.0 ; 2.0 ; 1.0 ; 170.143 ; 108.923 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SortComparator ; 5 ; 0 ; 0 ; 4 ; 22.0 ; 18.0 ; 4.4 ; 8.0 ; 4.0 ; 1.6 ; 14.0 ; 17.0 ; 2.8 ; 229.0 ; 135.37 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::th::ThaiWordFilter ; 3 ; 0 ; 0 ; 3 ; 19.0 ; 18.0 ; 6.33333 ; 13.0 ; 11.0 ; 4.33333 ; 6.0 ; 7.0 ; 2.0 ; 122.286 ; 109.218 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::CompoundFileReader ; 22 ; 4 ; 0 ; 9 ; 307.0 ; 110.0 ; 13.9545 ; 286.0 ; 78.0 ; 13.0 ; 21.0 ; 82.0 ; 0.954545 ; 262.857 ; 60.0861 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::RAMDirectory ; 37 ; 8 ; 0 ; 11 ; 393.0 ; 112.0 ; 10.6216 ; 373.0 ; 95.0 ; 10.0811 ; 20.0 ; 65.0 ; 0.54054 ; 368.143 ; 174.639 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::memory::AnalyzerUtil ; 20 ; 0 ; 0 ; 4 ; 651.0 ; 335.0 ; 32.55 ; 582.0 ; 335.0 ; 29.1 ; 69.0 ; 161.0 ; 3.45 ; 148.571 ; 41.2012 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::br::BrazilianStemFilter ; 8 ; 1 ; 0 ; 3 ; 8 ; 1 ; 1.0 ; 8 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 250.143 ; 15.6071 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::CorruptIndexException ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 85.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::QueryTermVector ; 7 ; 1 ; 0 ; 4 ; 32.0 ; 13.0 ; 4.57143 ; 106.0 ; 51.0 ; 15.1429 ; -74.0 ; 4.0 ; -10.5714 ; 241.714 ; 116.821 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::SimpleFSLockFactory ; 9 ; 2 ; 0 ; 3 ; 85.0 ; 26.0 ; 9.44444 ; 59.0 ; 18.0 ; 6.55556 ; 26.0 ; 22.0 ; 2.88889 ; 110.143 ; 31.8992 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::html::Entities ; 5 ; 0 ; 0 ; 5 ; 22.0 ; 11.0 ; 4.4 ; 58.0 ; 49.0 ; 11.6 ; -36.0 ; 1.0 ; -7.2 ; 349.571 ; 176.571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::OpenReaderTask ; 3 ; 0 ; 0 ; 2 ; 44.0 ; 42.0 ; 14.6667 ; 44.0 ; 42.0 ; 14.6667 ; 0.0 ; 0.0 ; 0.0 ; 90.5714 ; 10.9903 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::PerfRunData ; 14 ; 1 ; 0 ; 4 ; 297.0 ; 210.0 ; 21.2143 ; 255.0 ; 210.0 ; 18.2143 ; 42.0 ; 12.0 ; 3.0 ; 90.5714 ; 13.7379 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::RangeFilter ; 8 ; 0 ; 0 ; 6 ; 239.0 ; 126.0 ; 29.875 ; 76.0 ; 54.0 ; 9.5 ; 163.0 ; 72.0 ; 20.375 ; 202.143 ; 160.397 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::ByteBlockPool ; 3 ; 0 ; 1 ; 1 ; 16.0 ; 11.0 ; 5.33333 ; 11.0 ; 6.0 ; 3.66667 ; 5.0 ; 5.0 ; 1.66667 ; 30.0 ; 11.0536 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::CharArraySet ; 5 ; 1 ; 0 ; 2 ; 219.0 ; 206.0 ; 43.8 ; 80.0 ; 68.0 ; 16.0 ; 139.0 ; 138.0 ; 27.8 ; 60.7143 ; 14.4279 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::NormsWriterPerThread ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldProcessor ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::SpanQueryBuilderFactory ; 3 ; 0 ; 0 ; 2 ; 18.0 ; 16.0 ; 6.0 ; 5.0 ; 3.0 ; 1.66667 ; 13.0 ; 15.0 ; 4.33333 ; 136.571 ; 49.9444 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermsHashPerField ; 2 ; 0 ; 1 ; 1 ; 4.0 ; 3.0 ; 2.0 ; 3.0 ; 2.0 ; 1.5 ; 1.0 ; 1.0 ; 0.5 ; 11.7143 ; 1.92857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::ConjunctionScorer ; 11 ; 2 ; 0 ; 5 ; 174.0 ; 68.0 ; 15.8182 ; 203.0 ; 81.0 ; 18.4545 ; -29.0 ; 11.0 ; -2.63636 ; 246.857 ; 137.312 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FormatPostingsFieldsConsumer ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
