classname ; numberOfVersionsUntil: ; numberOfFixesUntil: ; numberOfRefactoringsUntil: ; numberOfAuthorsUntil: ; linesAddedUntil: ; maxLinesAddedUntil: ; avgLinesAddedUntil: ; linesRemovedUntil: ; maxLinesRemovedUntil: ; avgLinesRemovedUntil: ; codeChurnUntil: ; maxCodeChurnUntil: ; avgCodeChurnUntil: ; ageWithRespectTo: ; weightedAgeWithRespectTo: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::pde::internal::ui::samples::SampleStandbyContent ; 4 ; 0 ; 0 ; 2 ; 49.0 ; 46.0 ; 12.25 ; 57.0 ; 54.0 ; 14.25 ; -8.0 ; 0.0 ; -2.0 ; 151.143 ; 113.484 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::product::ProductIntroWizardPage ; 16 ; 2 ; 0 ; 3 ; 175.0 ; 49.0 ; 10.9375 ; 161.0 ; 50.0 ; 10.0625 ; 14.0 ; 24.0 ; 0.875 ; 158.286 ; 46.9641 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::target::ArgumentsInfo ; 4 ; 0 ; 0 ; 3 ; 20.0 ; 10.0 ; 5.0 ; 10.0 ; 9.0 ; 2.5 ; 10.0 ; 10.0 ; 2.5 ; 144.286 ; 58.15 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::display::SingleCharReader ; 3 ; 1 ; 0 ; 2 ; 9.0 ; 8.0 ; 3.0 ; 10.0 ; 9.0 ; 3.33333 ; -1.0 ; 0.0 ; -0.333333 ; 110.857 ; 68.2857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::StructuredSelectionCommand ; 6 ; 0 ; 0 ; 3 ; 46.0 ; 19.0 ; 7.66667 ; 33.0 ; 19.0 ; 5.5 ; 13.0 ; 11.0 ; 2.16667 ; 183.857 ; 70.1087 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::RequiredExecutionEnvironmentHeader ; 17 ; 1 ; 0 ; 4 ; 459.0 ; 117.0 ; 27.0 ; 254.0 ; 97.0 ; 14.9412 ; 205.0 ; 117.0 ; 12.0588 ; 151.143 ; 23.3249 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::EquinoxSettingsTab ; 8 ; 0 ; 0 ; 4 ; 8.0 ; 2.0 ; 1.0 ; 209.0 ; 102.0 ; 26.125 ; -201.0 ; 1.0 ; -25.125 ; 154.429 ; 82.8214 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::TypePackageCompletionProcessor ; 15 ; 1 ; 1 ; 3 ; 701.0 ; 203.0 ; 46.7333 ; 255.0 ; 126.0 ; 17.0 ; 446.0 ; 203.0 ; 29.7333 ; 114.0 ; 15.2189 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::actions::SortAction ; 11 ; 0 ; 0 ; 3 ; 88.0 ; 56.0 ; 8.0 ; 52.0 ; 23.0 ; 4.72727 ; 36.0 ; 48.0 ; 3.27273 ; 110.143 ; 17.7208 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCSWizardPage ; 9 ; 0 ; 0 ; 2 ; 541.0 ; 418.0 ; 60.1111 ; 301.0 ; 143.0 ; 33.4444 ; 240.0 ; 354.0 ; 26.6667 ; 97.4286 ; 14.2345 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::ui::internal::views::log::LogSession ; 6 ; 0 ; 0 ; 1 ; 79.0 ; 40.0 ; 13.1667 ; 63.0 ; 32.0 ; 10.5 ; 16.0 ; 26.0 ; 2.66667 ; 49.4286 ; 15.0362 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::OSGiFrameworkBlock ; 10 ; 0 ; 2 ; 3 ; 391.0 ; 176.0 ; 39.1 ; 49.0 ; 29.0 ; 4.9 ; 342.0 ; 176.0 ; 34.2 ; 107.0 ; 7.31129 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::AbstractJavaScanner ; 2 ; 0 ; 0 ; 2 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 150.857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::PDETextHover ; 8 ; 1 ; 0 ; 5 ; 90.0 ; 47.0 ; 11.25 ; 55.0 ; 27.0 ; 6.875 ; 35.0 ; 47.0 ; 4.375 ; 106.286 ; 29.1524 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDocumentFactory ; 8 ; 0 ; 0 ; 2 ; 498.0 ; 358.0 ; 62.25 ; 518.0 ; 358.0 ; 64.75 ; -20.0 ; 358.0 ; -2.5 ; 59.2857 ; 2.76822 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::views::plugins::PluginsContentProvider ; 7 ; 0 ; 1 ; 3 ; 106.0 ; 49.0 ; 15.1429 ; 131.0 ; 84.0 ; 18.7143 ; -25.0 ; 19.0 ; -3.57143 ; 108.143 ; 47.5148 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::nls::ModelChangeElement ; 17 ; 0 ; 0 ; 4 ; 308.0 ; 98.0 ; 18.1176 ; 67.0 ; 22.0 ; 3.94118 ; 241.0 ; 98.0 ; 14.1765 ; 154.857 ; 14.3302 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::product::ProductObject ; 13 ; 0 ; 1 ; 5 ; 106.0 ; 40.0 ; 8.15385 ; 80.0 ; 25.0 ; 6.15385 ; 26.0 ; 39.0 ; 2.0 ; 191.143 ; 22.1887 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::properties::SelfHostingPropertyPage ; 20 ; 0 ; 0 ; 4 ; 117.0 ; 30.0 ; 5.85 ; 86.0 ; 41.0 ; 4.3 ; 31.0 ; 14.0 ; 1.55 ; 224.286 ; 79.1001 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::BundleVersionHeader ; 4 ; 0 ; 0 ; 2 ; 66.0 ; 32.0 ; 16.5 ; 2.0 ; 2.0 ; 0.5 ; 64.0 ; 32.0 ; 16.0 ; 151.0 ; 3.68831 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpModel ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 33.4286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDEMultiPageContentOutline ; 20 ; 1 ; 0 ; 6 ; 272.0 ; 75.0 ; 13.6 ; 182.0 ; 70.0 ; 9.1 ; 90.0 ; 43.0 ; 4.5 ; 335.286 ; 130.877 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::imports::BinaryProjectFilter ; 16 ; 1 ; 0 ; 7 ; 107.0 ; 36.0 ; 6.6875 ; 137.0 ; 40.0 ; 8.5625 ; -30.0 ; 31.0 ; -1.875 ; 328.571 ; 101.621 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::OverviewPage ; 60 ; 1 ; 0 ; 8 ; 877.0 ; 130.0 ; 14.6167 ; 790.0 ; 138.0 ; 13.1667 ; 87.0 ; 63.0 ; 1.45 ; 227.429 ; 90.7566 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::util::PDEJavaHelper ; 6 ; 1 ; 1 ; 3 ; 145.0 ; 84.0 ; 24.1667 ; 122.0 ; 90.0 ; 20.3333 ; 23.0 ; 19.0 ; 3.83333 ; 72.7143 ; 32.3054 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::TargetDefinitionManager ; 5 ; 1 ; 0 ; 3 ; 35.0 ; 22.0 ; 7.0 ; 24.0 ; 22.0 ; 4.8 ; 11.0 ; 10.0 ; 2.2 ; 136.286 ; 65.7102 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::util::VMUtil ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.28571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::dependencies::GatherUnusedDependenciesOperation ; 12 ; 0 ; 0 ; 3 ; 177.0 ; 59.0 ; 14.75 ; 159.0 ; 104.0 ; 13.25 ; 18.0 ; 44.0 ; 1.5 ; 135.0 ; 40.6538 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::plugin::PluginElementNode ; 18 ; 1 ; 0 ; 5 ; 469.0 ; 168.0 ; 26.0556 ; 101.0 ; 16.0 ; 5.61111 ; 368.0 ; 168.0 ; 20.4444 ; 151.143 ; 19.3119 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDocumentHandler ; 9 ; 0 ; 0 ; 2 ; 268.0 ; 126.0 ; 29.7778 ; 327.0 ; 126.0 ; 36.3333 ; -59.0 ; 126.0 ; -6.55556 ; 59.2857 ; 2.71109 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::LoadTargetOperation ; 14 ; 0 ; 1 ; 4 ; 224.0 ; 109.0 ; 16.0 ; 279.0 ; 114.0 ; 19.9286 ; -55.0 ; 10.0 ; -3.92857 ; 132.286 ; 74.2283 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDELauncherFormEditor ; 2 ; 0 ; 0 ; 2 ; 21.0 ; 21.0 ; 10.5 ; 26.0 ; 26.0 ; 13.0 ; -5.0 ; 0.0 ; -2.5 ; 56.1429 ; 22.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::util::ManifestUtils ; 10 ; 0 ; 0 ; 3 ; 135.0 ; 87.0 ; 13.5 ; 133.0 ; 87.0 ; 13.3 ; 2.0 ; 87.0 ; 0.2 ; 92.7143 ; 11.7185 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::NewCompositorAction ; 18 ; 1 ; 0 ; 8 ; 156.0 ; 41.0 ; 8.66667 ; 141.0 ; 48.0 ; 7.83333 ; 15.0 ; 18.0 ; 0.833333 ; 335.286 ; 194.463 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::ExecutionEnvironmentAnalyzer ; 14 ; 2 ; 0 ; 4 ; 248.0 ; 110.0 ; 17.7143 ; 150.0 ; 77.0 ; 10.7143 ; 98.0 ; 33.0 ; 7.0 ; 144.286 ; 27.0668 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSConditionalSubItem ; 9 ; 0 ; 0 ; 2 ; 184.0 ; 160.0 ; 20.4444 ; 249.0 ; 160.0 ; 27.6667 ; -65.0 ; 160.0 ; -7.22222 ; 59.2857 ; 0.541925 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::TargetProfileWindow ; 14 ; 0 ; 0 ; 3 ; 119.0 ; 41.0 ; 8.5 ; 91.0 ; 55.0 ; 6.5 ; 28.0 ; 15.0 ; 2.0 ; 138.429 ; 43.2557 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::templates::PreprocessorParser ; 13 ; 1 ; 0 ; 7 ; 91.0 ; 22.0 ; 7.0 ; 72.0 ; 21.0 ; 5.53846 ; 19.0 ; 12.0 ; 1.46154 ; 335.286 ; 138.545 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::PluginPathFinder ; 37 ; 1 ; 0 ; 9 ; 415.0 ; 64.0 ; 11.2162 ; 206.0 ; 52.0 ; 5.56757 ; 209.0 ; 47.0 ; 5.64865 ; 300.0 ; 159.309 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::views::dependencies::CalleesListContentProvider ; 6 ; 0 ; 1 ; 2 ; 65.0 ; 22.0 ; 10.8333 ; 57.0 ; 29.0 ; 9.5 ; 8.0 ; 16.0 ; 1.33333 ; 108.143 ; 43.8527 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::EclipseLaunchShortcut ; 19 ; 0 ; 1 ; 4 ; 209.0 ; 43.0 ; 11.0 ; 130.0 ; 51.0 ; 6.84211 ; 79.0 ; 40.0 ; 4.15789 ; 104.429 ; 37.4655 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::ExternalModelManager ; 68 ; 2 ; 0 ; 8 ; 1072.0 ; 168.0 ; 15.7647 ; 1514.0 ; 501.0 ; 22.2647 ; -442.0 ; 100.0 ; -6.5 ; 335.286 ; 95.6461 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::ContentSection ; 29 ; 1 ; 0 ; 6 ; 501.0 ; 133.0 ; 17.2759 ; 386.0 ; 178.0 ; 13.3103 ; 115.0 ; 26.0 ; 3.96552 ; 144.0 ; 58.3305 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::BaseSearchAction ; 6 ; 0 ; 0 ; 4 ; 17.0 ; 10.0 ; 2.83333 ; 7.0 ; 3.0 ; 1.16667 ; 10.0 ; 10.0 ; 1.66667 ; 201.286 ; 45.0252 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::plugin::PluginLibraryNode ; 6 ; 0 ; 0 ; 3 ; 491.0 ; 225.0 ; 81.8333 ; 36.0 ; 27.0 ; 6.0 ; 455.0 ; 225.0 ; 75.8333 ; 151.143 ; 9.49287 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::SchemaInclude ; 18 ; 1 ; 0 ; 7 ; 150.0 ; 49.0 ; 8.33333 ; 92.0 ; 54.0 ; 5.11111 ; 58.0 ; 42.0 ; 3.22222 ; 295.0 ; 74.8924 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::SchemaElementHandler ; 4 ; 0 ; 0 ; 3 ; 29.0 ; 18.0 ; 7.25 ; 35.0 ; 19.0 ; 8.75 ; -6.0 ; 0.0 ; -1.5 ; 111.0 ; 48.1281 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::XMLInsertionComputer ; 13 ; 0 ; 0 ; 3 ; 274.0 ; 153.0 ; 21.0769 ; 168.0 ; 109.0 ; 12.9231 ; 106.0 ; 125.0 ; 8.15385 ; 112.0 ; 31.1548 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::variables::TargetOSArchVariableResolver ; 2 ; 0 ; 0 ; 2 ; 1.0 ; 1.0 ; 0.5 ; 2.0 ; 2.0 ; 1.0 ; -1.0 ; 0.0 ; -0.5 ; 69.0 ; 32.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::GenericSourcePage ; 9 ; 0 ; 0 ; 6 ; 49.0 ; 14.0 ; 5.44444 ; 30.0 ; 9.0 ; 3.33333 ; 19.0 ; 10.0 ; 2.11111 ; 227.429 ; 88.0379 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::FormOutlinePage ; 28 ; 2 ; 0 ; 7 ; 422.0 ; 116.0 ; 15.0714 ; 289.0 ; 96.0 ; 10.3214 ; 133.0 ; 33.0 ; 4.75 ; 335.286 ; 167.299 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::exports::PluginExportOperation ; 3 ; 0 ; 0 ; 2 ; 45.0 ; 38.0 ; 15.0 ; 15.0 ; 14.0 ; 5.0 ; 30.0 ; 37.0 ; 10.0 ; 128.143 ; 64.1333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDEDropAdapter ; 2 ; 0 ; 0 ; 2 ; 24.0 ; 24.0 ; 12.0 ; 25.0 ; 25.0 ; 12.5 ; -1.0 ; 0.0 ; -0.5 ; 55.1429 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::commands::CommandView ; 6 ; 0 ; 0 ; 2 ; 17.0 ; 9.0 ; 2.83333 ; 17.0 ; 9.0 ; 2.83333 ; 0.0 ; 1.0 ; 0.0 ; 104.857 ; 40.4622 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpDocumentHandler ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 33.4286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::BasePDEScanner ; 5 ; 0 ; 0 ; 2 ; 212.0 ; 76.0 ; 42.4 ; 40.0 ; 31.0 ; 8.0 ; 172.0 ; 76.0 ; 34.4 ; 148.429 ; 16.8288 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::spy::SpyIDEUtil ; 7 ; 0 ; 0 ; 1 ; 43.0 ; 11.0 ; 6.14286 ; 20.0 ; 12.0 ; 2.85714 ; 23.0 ; 11.0 ; 3.28571 ; 52.4286 ; 18.3954 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCS ; 5 ; 0 ; 0 ; 3 ; 27.0 ; 17.0 ; 5.4 ; 24.0 ; 22.0 ; 4.8 ; 3.0 ; 8.0 ; 0.6 ; 102.0 ; 44.6085 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::JarSelectionValidator ; 9 ; 1 ; 0 ; 5 ; 71.0 ; 49.0 ; 7.88889 ; 71.0 ; 60.0 ; 7.88889 ; 0.0 ; 10.0 ; 0.0 ; 227.429 ; 145.65 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::registry::ParentAdapter ; 3 ; 0 ; 0 ; 2 ; 4.0 ; 4.0 ; 1.33333 ; 0.0 ; 0.0 ; 0.0 ; 4.0 ; 4.0 ; 1.33333 ; 381.0 ; 0.571429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::parts::FormEntry ; 33 ; 0 ; 0 ; 7 ; 377.0 ; 136.0 ; 11.4242 ; 256.0 ; 76.0 ; 7.75758 ; 121.0 ; 60.0 ; 3.66667 ; 227.429 ; 96.3914 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::SchemaDescriptor ; 6 ; 1 ; 0 ; 4 ; 26.0 ; 10.0 ; 4.33333 ; 13.0 ; 5.0 ; 2.16667 ; 13.0 ; 10.0 ; 2.16667 ; 197.429 ; 51.2363 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::exports::AntGeneratingExportWizard ; 7 ; 0 ; 0 ; 4 ; 287.0 ; 100.0 ; 41.0 ; 24.0 ; 15.0 ; 3.42857 ; 263.0 ; 100.0 ; 37.5714 ; 140.0 ; 35.4629 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::feature::FeatureInstallHandler ; 14 ; 1 ; 0 ; 6 ; 96.0 ; 33.0 ; 6.85714 ; 114.0 ; 46.0 ; 8.14286 ; -18.0 ; 10.0 ; -1.28571 ; 335.286 ; 79.6012 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::NodeDocumentHandler ; 7 ; 0 ; 0 ; 2 ; 162.0 ; 139.0 ; 23.1429 ; 163.0 ; 139.0 ; 23.2857 ; -1.0 ; 139.0 ; -0.142857 ; 58.4286 ; 1.7866 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::ui::internal::views::log::LogView ; 33 ; 0 ; 0 ; 2 ; 1008.0 ; 227.0 ; 30.5455 ; 487.0 ; 150.0 ; 14.7576 ; 521.0 ; 189.0 ; 15.7879 ; 49.4286 ; 12.8822 ; 4 ; 2 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::SystemFileMarkerAnnotationModel ; 9 ; 1 ; 0 ; 6 ; 30.0 ; 10.0 ; 3.33333 ; 181.0 ; 156.0 ; 20.1111 ; -151.0 ; 0.0 ; -16.7778 ; 305.143 ; 91.2428 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::DocumentNodeFactory ; 7 ; 0 ; 0 ; 2 ; 93.0 ; 78.0 ; 13.2857 ; 98.0 ; 78.0 ; 14.0 ; -5.0 ; 78.0 ; -0.714286 ; 58.4286 ; 1.41321 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::PackageSelectionDialog ; 22 ; 0 ; 2 ; 5 ; 71.0 ; 15.0 ; 3.22727 ; 144.0 ; 45.0 ; 6.54545 ; -73.0 ; 10.0 ; -3.31818 ; 227.429 ; 72.1871 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAddTaskAction ; 3 ; 0 ; 0 ; 2 ; 11.0 ; 8.0 ; 3.66667 ; 12.0 ; 11.0 ; 4.0 ; -1.0 ; 2.0 ; -0.333333 ; 98.0 ; 55.8701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::DataPortabilitySection ; 8 ; 0 ; 0 ; 5 ; 83.0 ; 44.0 ; 10.375 ; 125.0 ; 74.0 ; 15.625 ; -42.0 ; 5.0 ; -5.25 ; 188.429 ; 97.2702 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::site::SiteFeature ; 17 ; 1 ; 0 ; 7 ; 290.0 ; 162.0 ; 17.0588 ; 128.0 ; 36.0 ; 7.52941 ; 162.0 ; 126.0 ; 9.52941 ; 302.571 ; 61.6778 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::EnvironmentSection ; 12 ; 0 ; 0 ; 5 ; 197.0 ; 60.0 ; 16.4167 ; 132.0 ; 73.0 ; 11.0 ; 65.0 ; 51.0 ; 5.41667 ; 144.286 ; 71.876 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewComparator ; 3 ; 0 ; 1 ; 1 ; 12.0 ; 9.0 ; 4.0 ; 14.0 ; 11.0 ; 4.66667 ; -2.0 ; 0.0 ; -0.666667 ; 74.0 ; 30.0714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::feature::BasePluginListPage ; 7 ; 0 ; 0 ; 5 ; 16.0 ; 5.0 ; 2.28571 ; 20.0 ; 5.0 ; 2.85714 ; -4.0 ; 0.0 ; -0.571429 ; 226.571 ; 93.5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::site::SiteInputContextManager ; 7 ; 0 ; 0 ; 4 ; 21.0 ; 10.0 ; 3.0 ; 23.0 ; 16.0 ; 3.28571 ; -2.0 ; 10.0 ; -0.285714 ; 227.429 ; 26.0408 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::BuildSourcePage ; 24 ; 1 ; 0 ; 8 ; 247.0 ; 59.0 ; 10.2917 ; 119.0 ; 28.0 ; 4.95833 ; 128.0 ; 46.0 ; 5.33333 ; 335.286 ; 172.444 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::AttributeChangedEvent ; 14 ; 1 ; 0 ; 7 ; 37.0 ; 8.0 ; 2.64286 ; 35.0 ; 7.0 ; 2.5 ; 2.0 ; 4.0 ; 0.142857 ; 335.286 ; 125.417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::util::PixelConverter ; 9 ; 1 ; 0 ; 6 ; 27.0 ; 8.0 ; 3.0 ; 27.0 ; 8.0 ; 3.0 ; 0.0 ; 4.0 ; 0.0 ; 335.286 ; 145.683 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::PDESourcePathProvider ; 6 ; 1 ; 2 ; 2 ; 94.0 ; 73.0 ; 15.6667 ; 94.0 ; 67.0 ; 15.6667 ; 0.0 ; 6.0 ; 0.0 ; 104.429 ; 10.4073 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::details::CompCSIntroductionTextListener ; 5 ; 0 ; 0 ; 2 ; 68.0 ; 35.0 ; 13.6 ; 33.0 ; 22.0 ; 6.6 ; 35.0 ; 33.0 ; 7.0 ; 98.0 ; 36.8887 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::Activator ; 2 ; 0 ; 1 ; 2 ; 4.0 ; 4.0 ; 2.0 ; 4.0 ; 4.0 ; 2.0 ; 0.0 ; 0.0 ; 0.0 ; 95.5714 ; 58.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::InfoFormPage ; 19 ; 1 ; 0 ; 8 ; 121.0 ; 54.0 ; 6.36842 ; 72.0 ; 19.0 ; 3.78947 ; 49.0 ; 42.0 ; 2.57895 ; 335.286 ; 155.978 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::CreateManifestOperation ; 15 ; 0 ; 0 ; 4 ; 267.0 ; 111.0 ; 17.8 ; 48.0 ; 32.0 ; 3.2 ; 219.0 ; 111.0 ; 14.6 ; 181.429 ; 17.7892 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::elements::DefaultContentProvider ; 6 ; 1 ; 0 ; 5 ; 27.0 ; 11.0 ; 4.5 ; 16.0 ; 6.0 ; 2.66667 ; 11.0 ; 6.0 ; 1.83333 ; 335.286 ; 131.069 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::util::FileExtensionsFilter ; 2 ; 0 ; 0 ; 2 ; 9.0 ; 9.0 ; 4.5 ; 14.0 ; 14.0 ; 7.0 ; -5.0 ; 0.0 ; -2.5 ; 52.0 ; 17.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
